GeneratedAnonCID,ShopsWholeFoods,HouseholdIncome,HouseholdTotal,HealthHelpValueSegment,Customer_long,Customer_lat,Units_Purchased_Sum,Dollars_Purchased_Sum,Wegmans_Brand,Kosher,Organic,Store_lat,Store_long
10714,1,3,2,1,-74.57,40.52,167,844.89,48,0,3,40.57372,-74.67051
10715,1,4,2,not reported,-73.74,41,167,907.95,63,5,12,41.020969,-73.718156
10716,1,0,2,not reported,-75.38,39.99,24,90.23,41,1,0,40.0831,-75.4022
10717,0,6,4,not reported,-76.06,43.29,19,82.7,128,3,62,43.188,-76.23777
10718,0,1,1,1,-76.54,42.94,395,1457.48,97,2,22,42.9314,-76.5654
10719,0,4,2,1,-76.53,42.93,841,2750.15,138,10,8,42.9314,-76.5654
10720,0,6,2,3,-77.48,43,616,2224.03,142,8,29,43.07076,-77.44436
10721,0,0,3,2,-77.44,43.04,317,1225.66,121,5,8,43.07076,-77.44436
10722,0,0,1,1,-77.01,41.26,353,1286.01,106,5,15,41.23758,-77.0054
10723,0,3,3,2,-77.71,43.03,821,2838.13,158,7,20,43.06729,-77.61175
10724,0,3,2,3,-77.45,43.2,334,1128.58,71,3,16,43.2138,-77.44491
10725,0,5,2,not reported,,,172,528.46,45,2,3,42.9946,-78.700012
10726,0,6,2,3,-77.48,38.73,795,3629.84,140,4,43,38.7842,-77.6524
10727,1,3,2,3,-71.14,42.47,460,1557.78,96,4,14,42.4869,-71.2257
10728,0,4,4,not reported,-77.71,43.1,76,293.34,38,2,7,43.1031,-77.7458
10729,0,4,2,1,-71.63,42.31,624,3247.27,64,8,7,42.29133,-71.67102
10730,0,6,2,3,,,56,333.45,27,1,4,38.85101,-77.34734
10731,0,not reported,2.630034809,not reported,-77.48,43.1,414,1496.96,177,6,10,43.1061,-77.54366
10732,0,4,2,1,-77.48,43.09,64,225.33,184,10,31,43.12915,-77.4453
10733,0,4,2,2,-76.21,43.15,544,2008.85,58,7,7,43.13316,-76.2232
10734,0,0,2,1,-74.95,39.95,129,703.89,66,2,4,39.96771,-74.91507
10735,0,0,2,3,-78.92,42.71,473,2142.7,82,1,66,42.783316,-78.812274
10736,0,4,2,3,-78.88,42.91,296,1089.73,84,0,28,42.9387,-78.8829
10737,1,6,5,1,-74.07,40.24,303,1227.39,51,3,17,40.239108,-74.03991
10739,0,6,2,1,-78.72,43.03,443,2157.58,111,2,13,42.9946,-78.700012
10740,0,3,2,2,-77.04,42.13,677,3575.02,140,6,13,42.1455,-77.0626
10741,0,3,1,3,-77.44,43.06,451,1740.75,85,4,19,43.07076,-77.44436
10742,0,0,2,2,-77.3,38.69,622,1879.18,122,8,9,38.63084,-77.288841
10743,0,0,2,2,-77.71,43.24,912,3128.86,170,6,17,43.2525,-77.6985
10744,0,3,2,2,,,15,78.93,7,0,2,40.8118,-77.90818
10745,0,2,2,not reported,,,615,3147.42,99,4,21,43.03306,-76.05325
10746,0,0,2,1,-76.85,39.05,163,450.14,72,3,4,39.1856,-76.8215
10747,0,2,2,2,,,651,3374.93,110,8,11,43.06729,-77.61175
10749,0,3,2,3,-77.2,43.25,397,1482.26,77,2,19,43.2138,-77.44491
10750,0,0,2,3,-75.83,41.89,488,1838.51,140,4,73,42.1232,-75.974
10751,0,3,3,2,-77.49,43.03,21,86.38,122,9,16,42.92117,-78.7378
10752,0,5,2,3,-77.24,38.74,73,301.42,26,1,13,38.74177,-77.16276
10753,1,5,2,3,-76.87,39.19,487,2435.5,111,9,29,39.1856,-76.8215
10754,0,3,5,1,-78.63,35.76,109,758.32,31,1,3,35.821138,-78.621264
10755,0,0,2,3,-76.81,39.23,119,442.37,26,0,3,39.1856,-76.8215
10756,0,0,2,3,-76.92,40.24,739,3153.44,109,9,28,40.2535,-77.0123
10757,0,2,2,1,-75.62,41.46,390,1603.85,89,6,4,41.4755,-75.63376
10759,0,0,2,1,-77.32,38.88,495,2487.27,113,1,16,38.85101,-77.34734
10761,0,0,1,2,-78.89,42.93,541,1855.62,118,5,4,42.9387,-78.8829
10762,1,0,2,3,-71.05,42.43,702,2513.18,95,3,45,42.40669,-71.091868
10764,0,4,1,1,-77.5,39.03,627,2068.07,124,4,17,39.00691,-77.44081
10765,0,3,4,1,-78.66,42.82,137,424.3,65,4,5,42.883,-78.7002
10766,0,6,3,not reported,-75.95,42.08,494,1979.49,79,2,8,42.1232,-75.974
10767,0,5,2,3,-76.61,39.45,1152,4773.51,199,11,18,39.4967,-76.656
10768,0,3,2,1,-77.56,39,178,686.23,67,1,7,39.00691,-77.44081
10769,0,3,5,3,,,91,277.43,24,1,1,42.797626,-77.78252
10770,0,3,3,1,-77.58,43.16,14,64.38,99,3,12,43.20785,-77.70403
10771,0,3,1,3,-74.63,40.64,814,3065.17,71,2,74,40.57372,-74.67051
10773,0,3,2,3,-76.12,36.81,86,322.5,49,2,7,36.842046,-76.140387
10774,0,5,3,1,-75.52,40.6,126,393.23,31,2,7,40.5915,-75.5411
10775,0,5,2,3,,,1374,4263.85,176,4,50,43.1031,-77.7458
10776,0,4,2,3,-77.46,43.13,2,7.98,105,2,10,43.1019,-77.4825
10777,0,0,1,not reported,-78.88,35.66,469,1819.68,144,2,20,35.828457,-78.850097
10778,0,4,3,not reported,-74.15,40.55,1333,6013.91,143,13,26,40.5488,-74.2968
10779,0,0,2,1,-77.39,43.08,146,422.65,45,5,1,43.07076,-77.44436
10780,0,6,3,1,-74.71,40.57,1921,7720.81,216,11,49,40.57372,-74.67051
10781,0,6,2,3,-77.59,43.13,156,546.9,132,3,63,43.14619,-77.55622
10782,0,6,5,3,-77.4,42.99,32,153.75,214,9,31,43.1019,-77.4825
10783,0,0,2,2,-77.71,43.11,408,1708.14,67,4,1,43.1031,-77.7458
10784,0,4,2,2,-76.27,43.16,783,2337.92,150,6,8,43.188,-76.23777
10785,0,3,2,1,-77.53,38.27,197,499.73,60,2,4,38.31317,-77.50863
10786,0,3,1,1,-77.66,43.22,541,2213.61,80,1,14,43.22629,-77.66106
10787,0,4,2,0,-77.53,43.17,583,2709.27,146,8,29,43.19323,-77.5043
10789,0,4,2,2,-76.82,39.46,214,829.38,60,1,3,39.413218,-76.774252
10790,0,0,2,2,-78.51,35.65,65,141.54,19,0,1,35.821138,-78.621264
10791,0,4,4,3,-76.09,43.04,363,1399.91,67,5,7,43.03306,-76.05325
10792,1,6,3,3,-78.47,38.01,748,2755.29,192,10,54,38.009,-78.50025
10793,0,0,2,0,,,577,2641.06,134,11,19,40.71403,-75.28702
10794,0,4,2,1,-78.7,42.92,363,1077.59,78,0,10,42.92117,-78.7378
10795,0,0,3,3,-77.67,37.41,442,1471,82,0,16,37.502222,-77.624963
10796,0,3,1,2,-76.21,43.17,567,1959.07,98,3,4,43.13316,-76.2232
10798,0,4,3,not reported,-75.27,40.7,826,2725.11,101,9,7,40.71403,-75.28702
10799,0,0,2,not reported,-78.77,35.72,171,795.38,62,2,18,35.828457,-78.850097
10800,0,4,2,1,-74.03,41.02,144,438.51,51,2,2,41.049652,-74.060513
10801,0,3,1,1,-75.96,42.12,165,630.46,58,3,4,42.1232,-75.974
10802,0,3,2,not reported,-77.61,43.2,6,29.84,55,6,2,43.22629,-77.66106
10803,0,5,3,1,-76.06,43.03,622,3390.36,134,3,22,43.03306,-76.05325
10804,0,4,2,1,-76.68,39,1332,5545.34,190,6,24,39.03229,-76.68869
10805,0,0,2,2,-77.57,39.11,342,1211.5,66,2,5,39.0891,-77.5228
10806,0,0,1,1,-74.98,39.86,320,1373.48,68,5,6,39.92248,-75.03552
10807,0,0,2,3,-77.35,41.17,28,178.37,125,6,28,40.8118,-77.90818
10808,0,0,4,3,-76.56,39.17,514,2154.73,68,5,20,39.20017,-77.2547
10809,0,4,4,3,-77.52,39,18,74.76,17,0,3,39.00691,-77.44081
10810,0,0,2,3,-78.73,42.77,1084,4836.68,150,8,82,42.783316,-78.812274
10811,0,0,2,3,-77.58,38.85,203,765.75,46,2,3,38.7842,-77.6524
10812,0,4,2,3,-77.76,43.22,858,1802.08,79,8,13,42.87541,-77.25408
10813,0,3,3,2,-76.3,40,72,226.04,29,1,4,40.061247,-76.340245
10814,0,2,2,2,-77.51,43.13,49,249.34,124,4,17,43.14619,-77.55622
10815,0,3,2,2,-76.28,43.13,143,501.11,34,3,1,43.13316,-76.2232
10816,0,5,3,1,-77.62,43.05,984,2961.93,235,9,22,43.06729,-77.61175
10817,0,4,1,not reported,-76.88,38.89,169,711.01,33,1,9,38.9209,-76.8501
10818,0,6,4,1,-74.44,40.8,20,88.83,12,1,3,40.838,-74.437
10819,0,4,4,3,-75.34,40.08,642,2985.56,85,5,30,40.0831,-75.4022
10820,0,0,2,1,-76.37,39.55,164,678.22,126,7,26,39.4967,-76.656
10821,0,4,2,1,-76.79,39.46,137,395.95,50,4,6,39.413218,-76.774252
10822,0,3,2,2,-76.13,42.99,327,1012.78,51,1,3,43.03226,-76.19046
10823,0,0,3,2,-77.87,40.83,1086,3942.46,178,10,14,40.8118,-77.90818
10824,0,4,2,1,-78.67,42.88,715,3182.94,195,5,23,42.883,-78.7002
10825,0,4,2,1,-78.51,35.95,66,364.35,27,1,3,35.821138,-78.621264
10826,0,0,3,not reported,-77.48,43.1,26,128.09,35,1,10,43.07076,-77.44436
10827,0,0,2,2,-76.68,42.82,1112,4223.69,137,9,4,42.9314,-76.5654
10828,0,2,2,3,-75.14,40.23,315,1137.68,84,4,10,40.2303,-75.1319
10829,0,4,3,not reported,-77.34,38.85,10,19.32,80,6,9,38.85101,-77.34734
10830,0,2,2,2,-76.12,36.81,2093,5767.42,105,5,15,36.842046,-76.140387
10831,0,0,4,not reported,-77.4,43.1,744,3474.91,197,14,21,43.12915,-77.4453
10832,0,3,1,3,-77.43,43.19,98,369.66,27,0,7,43.2138,-77.44491
10834,0,2,2,not reported,-77.52,37.51,433,1655.4,63,3,3,37.502222,-77.624963
10835,0,0,2,2,-77.55,43.2,495,1820.35,96,8,4,43.22629,-77.66106
10836,0,4,2,2,-75.98,43.16,442,1235.19,89,6,16,43.03306,-76.05325
10837,0,6,5,not reported,-79.03,35.97,1536,6632.07,218,7,79,35.945277,-79.008678
10838,0,2,2,1,-78.97,43.08,25,58.22,119,3,21,43.0389,-78.8216
10839,0,4,3,2,-78.58,35.89,8,23.73,4,0,0,35.821138,-78.621264
10840,0,0,2,2,-77.57,43.12,5,13.65,82,7,15,43.14619,-77.55622
10841,0,3,2,3,-77.58,43.07,685,2411.33,88,3,39,43.1061,-77.54366
10842,0,0,2,2,-71.09,42.36,50,382.45,20,0,1,42.40669,-71.091868
10843,1,5,4,3,-77.24,38.75,1339,4814.99,192,21,36,38.74177,-77.16276
10844,0,4,2,3,-74.57,40.59,211,941.2,68,3,12,40.57372,-74.67051
10845,0,3,1,2,-75.23,40.24,119,491.11,50,1,2,40.237513,-75.246354
10846,0,2,2,not reported,-77.58,43.13,1619,5412.85,184,11,24,43.1061,-77.54366
10847,0,0,2,2,-76.65,39.37,514,2060.82,104,9,16,39.4967,-76.656
10849,0,2,2,3,,,45,207.76,15,3,2,38.74177,-77.16276
10850,0,not reported,2.630034809,not reported,-80.07,42.09,119,404.64,55,5,4,42.0602,-80.0907
10851,0,5,3,not reported,-77.34,39.05,101,416.31,77,4,23,39.00691,-77.44081
10852,0,0,1,1,-76.66,39,332,1598.91,68,3,7,39.03229,-76.68869
10853,0,3,5,1,-77.8,43.09,26,220.36,218,12,21,43.1061,-77.54366
10854,0,5,3,1,-74.3,41.24,178,892.95,54,5,5,41.049652,-74.060513
10855,1,0,2,2,-71.13,42.41,438,1062.39,72,3,12,42.40669,-71.091868
10856,0,0,2,2,-76.22,43.05,797,2497.66,147,6,7,43.0472,-76.2262
10858,0,4,3,3,-75.16,40.11,319,1735.74,124,6,27,40.0831,-75.4022
10859,0,0,4,3,-79.17,42.13,211,854.89,67,4,6,42.09373,-79.29009
10860,0,3,1,2,-76.82,42.1,434,1404.33,54,1,4,42.10563,-76.80983
10861,0,3,1,1,-74.39,40.78,345,1235.92,91,3,15,40.838,-74.437
10862,0,4,4,not reported,-74.98,39.92,326,868.45,93,8,5,39.96771,-74.91507
10863,0,3,1,3,-78.19,39.15,127,373.31,49,0,7,38.85101,-77.34734
10864,0,4,2,3,-75.49,40.54,252,877.42,82,4,7,40.5915,-75.5411
10865,0,3,4,1,-78.33,37.93,1291,5745.05,219,12,30,38.009,-78.50025
10866,0,not reported,2.630034809,not reported,-77.33,38.6,76,399.76,40,0,2,38.63084,-77.288841
10867,0,4,3,3,-77.8,42.99,81,395.37,143,4,103,43.06729,-77.61175
10868,0,5,2,1,-76.21,43.16,993,4210.91,152,9,18,43.188,-76.23777
10869,0,3,2,1,,,329,1084.46,70,8,7,39.92248,-75.03552
10870,0,0,2,3,-77.07,42.59,1078,4988.86,110,8,47,42.87541,-77.25408
10871,0,6,2,1,-77.38,43.09,235,1179.46,167,8,29,43.07076,-77.44436
10872,0,6,1,1,-74.35,40.53,205,960.81,107,6,9,40.5488,-74.2968
10873,1,3,4,not reported,-77.09,38.88,198,759.08,39,1,5,38.63084,-77.288841
10874,0,2,1,3,-77.43,43.07,737,2414.31,149,3,13,43.07076,-77.44436
10875,0,4,3,3,-77.53,39.03,964,2806.98,163,9,38,39.0891,-77.5228
10876,0,0,2,3,-74.23,40.25,619,3177.54,76,5,15,40.28995,-74.29835
10877,1,0,4,3,-73.97,40.68,362,1761.71,106,0,29,40.698952,-73.979044
10878,0,5,4,1,-77.6,43.2,955,4050.28,173,11,19,43.19323,-77.5043
10879,0,3,1,1,-77.59,43.2,12,72.12,114,2,10,43.1061,-77.54366
10880,0,6,2,1,-77.87,42.72,326,1232.18,95,4,4,42.797626,-77.78252
10881,0,3,5,2,,,334,1028.8,25,0,0,42.10563,-76.80983
10882,0,6,2,not reported,-77.42,43.1,1167,4494.45,137,4,20,43.07076,-77.44436
10883,1,3,1,3,-77.6,37.66,263,1328,15,2,3,37.66305751,-77.63599813
10884,1,3,4,3,-78.45,38.02,103,400.8,29,0,18,38.009,-78.50025
10885,0,3,2,not reported,-77.2,38.85,592,1995.45,140,3,21,38.925077,-77.210908
10886,0,2,1,not reported,-76.31,39.46,203,733.49,86,4,14,39.46635,-76.3084
10887,0,3,6,3,-77.75,43.12,442,1612.17,98,5,6,43.1031,-77.7458
10888,0,0,3,not reported,-78.27,42.86,564,2042.69,123,3,29,42.9946,-78.700012
10889,1,6,2,1,-74.06,40.01,507,2512.4,124,4,23,40.239108,-74.03991
10890,0,0,2,1,-77.46,38.85,165,844.93,41,1,2,38.87791,-77.44355
10891,1,6,3,3,-71.52,42.26,506,2816.53,119,3,42,42.29133,-71.67102
10892,0,4,4,1,-76.01,43,236,988.44,74,4,13,43.03306,-76.05325
10893,0,not reported,2.630034809,not reported,-77.29,42.89,7,57.78,3,0,0,42.87541,-77.25408
10895,0,3,1,2,-76.75,39.39,92,328.87,16,3,0,39.413218,-76.774252
10896,0,0,2,2,-77.4,43.03,413,1376.76,52,5,2,43.07076,-77.44436
10897,0,4,4,2,-76.09,43.06,90,260.57,131,8,19,43.03306,-76.05325
10898,0,6,2,2,-77.48,39.05,44,156.96,111,5,8,39.0891,-77.5228
10899,0,5,1,not reported,-78.91,35.92,3,11.96,44,2,3,35.821138,-78.621264
10900,0,3,4,2,-77.69,43.26,1291,3648.28,165,4,9,43.2525,-77.6985
10902,0,3,2,3,-74.37,40.56,88,382.26,50,1,3,40.5488,-74.2968
10903,1,4,2,not reported,-75.12,40.34,59,268.93,117,0,31,40.2303,-75.1319
10904,0,2,2,3,,,413,1910.26,116,6,23,42.4353,-76.5107
10905,0,2,3,not reported,-76.01,36.73,131,444.67,34,2,4,36.842046,-76.140387
10906,0,3,2,not reported,-76.24,43.09,266,862.33,110,4,13,43.0472,-76.2262
10907,0,5,2,1,-75.37,40.62,751,3150.32,131,6,22,40.66536,-75.3883
10908,0,3,5,3,-77.7,43.17,53,243.94,42,4,7,43.22629,-77.66106
10909,1,3,2,not reported,-77.43,38.76,1017,3415.72,178,4,23,38.85101,-77.34734
10910,1,0,1,3,-75.67,40.05,65,262.42,112,2,16,40.71403,-75.28702
10911,0,5,5,2,-77.22,39.25,594,1715.33,111,11,14,39.20017,-77.2547
10912,0,0,4,3,-74.75,40.6,1177,4965.38,154,10,22,40.57372,-74.67051
10913,0,0,3,3,-77.59,43.05,976,3753.2,210,6,46,43.06729,-77.61175
10914,0,5,5,2,-77.23,39.2,1348,7651.64,163,10,34,39.20017,-77.2547
10915,0,3,7,not reported,-76.04,36.73,233,901.03,92,2,10,36.842046,-76.140387
10916,0,0,2,3,-76.8,39.46,1141,4882.18,92,4,58,39.413218,-76.774252
10917,0,5,2,3,,,555,2229.64,111,1,9,43.20058,-77.94611
10918,0,4,4,not reported,-78.7,42.99,1479,3843.63,184,7,80,42.9946,-78.700012
10920,1,0,2,2,-74.3,39.75,23,75.45,13,0,0,39.92248,-75.03552
10921,0,4,4,1,-74.5,40.57,750,2546.7,48,1,9,40.57372,-74.67051
10922,0,4,2,3,-76.87,40.25,792,3023.46,132,10,34,40.2535,-77.0123
10923,0,0,3,3,-78.88,42.96,762,3567.02,122,5,69,42.9387,-78.8829
10924,0,5,2,2,-77.29,38.6,113,467.07,33,1,4,38.63084,-77.288841
10925,0,0,6,1,-74.14,41.06,350,1506.12,105,5,14,41.049652,-74.060513
10927,0,0,2,3,-77.13,39.63,63,285.95,17,3,3,39.44611,-77.39997
10928,0,0,5,2,-77.27,38.59,435,1265.97,119,4,8,38.63084,-77.288841
10929,0,3,2,3,-77.66,43.02,130,663.84,75,10,14,43.08358,-77.62748
10930,0,3,1,3,-77.5,43.18,196,703.87,69,2,43,43.08358,-77.62748
10931,0,2,2,3,-75.55,41.52,219,1100.37,50,2,32,41.4755,-75.63376
10932,1,0,2,1,-75.51,40.58,21,74.64,4,0,0,40.5915,-75.5411
10933,0,not reported,2.630034809,not reported,-77.43,43.22,180,704.26,160,7,7,43.19323,-77.5043
10934,0,4,3,2,-77.84,42.63,522,2394.09,89,8,7,42.797626,-77.78252
10935,0,5,4,1,-77.16,38.75,563,2728.21,107,4,36,38.74177,-77.16276
10936,0,0,2,2,-76.64,42.54,675,2632.46,115,4,9,42.4353,-76.5107
10937,0,5,4,3,-71.14,42.17,874,3355.08,91,3,14,42.205051,-71.152857
10938,0,5,2,1,-76.13,42.04,17,64.86,227,8,60,42.4353,-76.5107
10939,0,5,2,3,-76.49,42.44,508,2029.71,117,7,19,42.4353,-76.5107
10940,0,0,2,not reported,-71.15,42.29,485,2383.42,57,5,11,42.205051,-71.152857
10941,0,2,2,not reported,-76.69,39.01,113,596.74,20,1,0,39.03229,-76.68869
10943,0,4,1,3,-80.1,42.12,1057,4700.71,177,9,82,42.06996,-80.1919
10944,0,3,2,not reported,-76.19,43.04,26,82.06,15,2,2,43.03226,-76.19046
10945,0,0,2,1,-76.13,36.77,258,930.99,65,1,11,36.842046,-76.140387
10946,0,3,5,2,-76.27,43.05,1828,4674.02,62,6,4,43.0472,-76.2262
10947,0,3,1,not reported,-76.05,42.08,59,163.4,47,2,8,43.0472,-76.2262
10948,0,4,2,2,-76.14,43.07,5,50.27,141,7,17,43.03306,-76.05325
10949,0,4,2,1,-76.17,43.02,927,4213.92,189,7,16,43.03226,-76.19046
10950,0,6,3,2,-76.33,43.05,13,52.76,155,9,13,43.12915,-77.4453
10952,0,2,2,3,-78.05,38.3,106,423.2,32,1,11,38.31317,-77.50863
10953,0,0,2,3,-76.52,40.11,144,494.81,60,5,4,40.061247,-76.340245
10954,0,2,2,3,-77.19,39.16,872,2688.94,136,7,29,39.20017,-77.2547
10955,0,3,7,2,-75.25,40.72,202,744.35,55,5,10,40.71403,-75.28702
10956,0,5,2,1,-78.49,37.99,598,1949.81,186,5,34,38.009,-78.50025
10958,0,3,2,1,-75.37,40.63,615,2160.78,86,3,8,40.66536,-75.3883
10959,0,3,1,3,-76.27,43.04,104,519.63,41,2,3,43.0472,-76.2262
10960,0,5,2,3,-77.42,43.09,677,2598.97,156,5,27,43.07076,-77.44436
10961,0,5,3,1,-77.51,42.85,313,1558.19,109,2,13,42.87541,-77.25408
10962,1,3,3,2,-75.61,40.53,297,886.13,63,6,2,40.5915,-75.5411
10963,0,0,2,3,-78.84,42.96,12,39.35,93,4,20,42.977,-78.7378
10964,0,0,3,not reported,-75.17,39.94,73,235.83,44,4,7,40.0831,-75.4022
10965,0,2,4,not reported,-73.81,41.13,747,4002.41,164,11,18,41.020969,-73.718156
10966,0,6,2,1,-74.31,40.53,957,4347.11,165,9,22,40.5488,-74.2968
10967,0,4,1,not reported,-78.8,35.8,502,2143.04,87,3,12,35.828457,-78.850097
10968,0,4,3,2,-77.72,43.19,180,599.27,86,1,6,43.1031,-77.7458
10969,0,3,1,3,-78.63,35.8,50,148.74,24,0,14,35.821138,-78.621264
10970,0,2,1,1,-77.63,43.23,579,2028.93,124,4,4,43.22629,-77.66106
10971,0,3,2,2,,,281,1038.01,80,2,11,43.0389,-78.8216
10972,1,0,3,3,-75,39.93,2425,7855.52,219,10,50,39.92248,-75.03552
10973,0,3,2,3,-77.59,42.95,39,135.65,74,5,16,43.06729,-77.61175
10974,0,0,2,2,-77.7,43.19,932,2990.39,71,7,3,43.20785,-77.70403
10975,1,6,3,not reported,-74.73,40.26,156,663.42,23,1,2,40.3074,-74.67511
10976,0,3,2,1,-77.49,43.17,106,334.54,44,0,3,43.19323,-77.5043
10977,0,4,7,2,-76.28,36.87,196,811.24,79,3,11,36.842046,-76.140387
10978,0,0,2,1,-77.56,43.08,483,1646.71,83,13,8,43.1061,-77.54366
10979,0,3,2,3,-77.39,38.45,452,2348.03,91,1,33,38.31317,-77.50863
10980,0,6,3,not reported,-77.48,43.16,339,1196.7,148,3,31,43.19323,-77.5043
10981,0,4,2,2,-71,42.23,215,855.74,83,4,4,42.205051,-71.152857
10982,0,0,2,1,-77.61,37.46,710,2055.27,118,10,7,37.502222,-77.624963
10983,0,0,1,1,-77.61,43.2,617,2218.81,78,4,9,43.20747,-77.6015
10984,0,0,2,3,-76.83,39.46,392,1366.78,80,2,9,39.413218,-76.774252
10985,0,2,2,not reported,-77.58,43.11,467,1788.69,108,12,13,43.1061,-77.54366
10986,0,2,1,2,-78.8,42.93,44,118.6,46,2,3,42.92117,-78.7378
10987,0,0,4,2,-75.54,40.58,997,3385.91,120,11,14,40.5915,-75.5411
10988,0,2,3,2,-76.55,39.04,317,981.06,64,11,3,39.03229,-76.68869
10989,0,4,4,3,-77.59,43.21,1127,4751.13,138,5,19,43.20747,-77.6015
10990,0,3,2,not reported,-71.04,42.43,199,688.43,66,1,16,42.40669,-71.091868
10991,0,0,2,1,-78.73,35.62,72,318.48,44,1,2,35.828457,-78.850097
10992,0,0,3,not reported,-75.37,39.86,455,1208.68,96,7,12,39.868387,-75.541097
10993,0,0,5,1,-77.62,43.2,61,220.16,204,11,16,43.06729,-77.61175
10994,0,3,1,3,-75.96,42.09,393,1586.03,67,2,29,42.1232,-75.974
10995,0,6,5,1,-74.87,39.98,100,502.94,46,2,4,39.96771,-74.91507
10996,0,0,2,2,-77.47,43.13,1152,4218.08,182,15,15,43.12915,-77.4453
10997,0,6,2,1,-74,40.67,591,2426.26,135,9,11,40.698952,-73.979044
10998,0,0,3,1,-74.44,40.85,10,55.2,0,0,0,40.838,-74.437
10999,0,0,2,not reported,-77.66,43.03,33,61.06,28,0,3,40.66536,-75.3883
11000,0,0,3,3,-77.53,43.08,43,178.5,95,5,18,41.020969,-73.718156
11001,0,2,2,1,-75.18,40.69,69,294.85,24,1,5,40.71403,-75.28702
11002,0,0,7,3,-77.53,43.13,1517,8904.47,160,10,45,43.1061,-77.54366
11003,0,0,3,3,-75.62,39.99,115,366.98,49,5,4,40.01648,-75.6786
11004,0,3,4,not reported,-75.54,40.57,117,418.18,38,3,4,40.5915,-75.5411
11005,0,5,2,3,-76.16,43.03,16,56.55,18,1,5,39.20017,-77.2547
11006,0,3,2,1,-78.97,42.71,10,42.76,5,0,0,42.783316,-78.812274
11008,0,not reported,2.630034809,not reported,-74.35,40.82,164,601.2,58,2,2,40.838,-74.437
11009,0,4,2,3,-75.41,40.63,788,3017.14,128,10,16,40.66536,-75.3883
11010,0,5,5,3,-76.08,43.19,1591,7984.54,215,12,94,43.1557,-76.119
11011,0,6,4,3,-77.27,39.24,887,4381.33,178,13,73,39.20017,-77.2547
11012,0,4,2,1,-77.46,39.41,12,168.89,2,1,0,39.0891,-77.5228
11014,0,5,2,0,-77.71,43.04,725,2736.07,159,11,8,43.06729,-77.61175
11016,0,4,2,3,-76.68,39.02,268,1009.04,80,2,4,39.03229,-76.68869
11017,1,4,2,3,-78.71,42.89,116,522.42,34,1,12,42.883,-78.7002
11018,0,3,2,1,-74.86,39.94,977,2954.82,150,19,17,39.96771,-74.91507
11019,0,0,2,1,-77.7,43.24,147,451.66,62,2,2,43.2525,-77.6985
11020,0,0,2,2,-78.79,42.78,282,763.29,68,4,3,42.783316,-78.812274
11021,0,0,3,1,-75.7,40.04,108,543.68,100,10,4,40.01648,-75.6786
11022,0,0,4,3,-78.01,40.78,666,2700.1,129,9,15,40.8118,-77.90818
11023,0,2,2,2,-74.68,40.56,534,2256.58,86,2,4,40.57372,-74.67051
11024,0,0,2,1,-75.48,40.16,50,201.77,20,2,2,40.1647,-75.4817
11025,0,0,2,2,-77.22,42.94,44,158.62,172,10,14,43.07076,-77.44436
11026,0,0,2,not reported,-78.4,37.77,1239,3821.58,170,6,19,38.009,-78.50025
11027,0,3,2,2,-77.17,42.67,453,906.58,34,1,10,42.87541,-77.25408
11028,0,0,3,1,-77.27,39.16,99,360.35,25,2,2,39.20017,-77.2547
11029,0,4,4,1,-77.39,38.93,543,1624.68,146,12,11,38.85101,-77.34734
11030,0,5,2,not reported,-79.14,35.79,216,1040.41,100,1,6,35.945277,-79.008678
11031,0,0,2,3,-78.72,42.87,51,75.28,45,6,21,42.977,-78.7378
11032,0,0,2,1,-77.59,43.12,30,156.47,92,3,14,43.16385,-77.6884
11033,0,0,4,3,-75.76,39.95,813,2669.83,120,10,16,40.01648,-75.6786
11035,0,4,3,1,-75.21,40.28,94,262.59,22,1,2,40.237513,-75.246354
11036,0,3,2,1,-76.23,40.03,640,1697.85,118,7,5,40.061247,-76.340245
11037,0,3,4,2,-77.41,39.46,80,264.32,44,1,6,39.44611,-77.39997
11038,0,3,1,3,-77.44,43.12,818,3022.43,57,2,17,43.12915,-77.4453
11040,0,3,1,2,-74.31,40.56,136,392.97,18,7,6,40.5488,-74.2968
11041,0,0,2,1,-78.76,42.83,12,61.01,62,0,7,42.783316,-78.812274
11042,0,5,2,2,-73.95,41.03,132,578.53,63,2,4,41.049652,-74.060513
11043,0,6,2,2,-77.71,43.26,408,1468.69,84,7,5,43.2525,-77.6985
11044,0,2,3,1,-77.22,43.15,297,1080.74,117,4,16,43.0452,-77.1139
11045,0,3,1,1,-77.56,43.21,161,625.3,52,0,5,43.06729,-77.61175
11046,0,3,1,1,-74.68,40.18,392,1535.69,110,6,13,40.3074,-74.67511
11047,0,3,3,2,-78.81,43.02,491,1507.5,105,2,8,43.0389,-78.8216
11049,1,6,2,3,-75.41,40.06,679,3203.64,76,6,39,40.047991,-75.5222
11050,0,0,1,2,-76.11,43.15,141,363.17,35,3,3,43.1557,-76.119
11051,0,0,2,1,-77.94,43.2,412,1673.6,104,5,26,43.20058,-77.94611
11052,0,6,2,2,-76.46,39.56,17,21.93,5,0,0,39.46635,-76.3084
11053,0,3,1,3,-77.77,43.12,275,1034.86,113,4,16,43.1031,-77.7458
11054,0,4,2,3,-77.34,38.97,779,2222.86,88,3,13,37.66305751,-77.63599813
11055,0,2,1,1,-78.84,43.03,602,1619,95,1,24,43.0389,-78.8216
